Id,Year,Month,Res,solids,NTU,org_ml,MPN_100ml,MPN_100ml__1,LosR,Silica,Ca,Mg,Ca_Mg,NO3,NO3_USGS,Cl2,Na,SO4,K,pH,Alk,Hard,Nhard,C_USGSTemp,F_USGS,Temp,MD_Precip_inch_mon,MD_Temp_F
19179,1917,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.4,0,4.975,0,0,0,0,74.41666667,84.96666667,0,0,0,0,2.72,61.9
19181,1918,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.54,0,4.633,0,0,0,0,63.05,77.9,0,0,0,0,4.4,20.6
191810,1918,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.31,0,4.18,0,0,0,0,90.54,98.4,0,0,0,0,1.44,59.1
191811,1918,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.457142857,0,4.085714286,0,0,0,0,66.71428571,89.18571429,0,0,0,0,1.5,44.1
191812,1918,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.6625,0,3.65,0,0,0,0,47.625,72.25,0,0,0,0,4.38,39.7
19182,1918,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.5,0,3.56875,0,0,0,0,40.75,51.7875,0,0,0,0,1.64,32.7
19183,1918,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.516666667,0,3.033333333,0,0,0,0,48.25,61.41666667,0,0,0,0,3.66,44.8
19184,1918,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.275,0,2.92,0,0,0,0,46.7,57.44,0,0,0,0,5.93,49.9
19185,1918,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.314285714,0,3.56875,0,0,0,0,65.0625,73.05,0,0,0,0,3.81,67
19186,1918,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.485714286,0,3.8875,0,0,0,0,72.875,83.475,0,0,0,0,2.34,68.2
19187,1918,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.54,0,4.02,0,0,0,0,86.8,92.08,0,0,0,0,3.29,72
19188,1918,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.6,0,3.175,0,0,0,0,71,91.825,0,0,0,0,3.23,75.6
19189,1918,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.6125,0,3.65,0,0,0,0,70.5625,86.4,0,0,0,0,3.87,62.6
19191,1919,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.79,0,2.72,0,0,0,0,34.2,51.8,0,0,0,0,3.55,35.4
191910,1919,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.45,0,4.65,0,0,0,0,75.75,82.41,0,0,0,0,3.34,61.9
191911,1919,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.55625,0,3.625,0,0,0,0,50.75,64.6375,0,0,0,0,3.35,44.6
191912,1919,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.61,0,3.325,0,0,0,0,41.5,60.44,0,0,0,0,2.95,28.9
19192,1919,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.825,0,3.2,0,0,0,0,39.125,59.5,0,0,0,0,2.46,34.6
19193,1919,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.825,0,2.8625,0,0,0,0,30.75,49.7625,0,0,0,0,3.92,45
19194,1919,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.49,0,2.84,0,0,0,0,36.8,52.6,0,0,0,0,3.36,50.6
19195,1919,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.5375,0,3,0,0,0,0,28.25125,47.725,0,0,0,0,5.35,62.1
19196,1919,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.8,0,3.1125,0,0,0,0,36.4375,58.75,0,0,0,0,3.31,71.7
19197,1919,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.68,0,3.16,0,0,0,0,45.38,66.71,0,0,0,0,7.68,75.1
19198,1919,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.44375,0,3.6625,0,0,0,0,53.875,72.525,0,0,0,0,5.45,71.5
19199,1919,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.3775,0,3.73125,0,0,0,0,76.1875,76.8,0,0,0,0,2.43,67.5
19201,1920,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.66875,0,3.1875,0,0,0,0,43.5,56.1875,0,0,0,0,2.5,27.2
192010,1920,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.3375,0,2.78125,0,0,0,0,60.875,68.0375,0,0,0,0,0.85,59.7
192011,1920,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.35,0,3.96875,0,0,0,0,75.25,79.8375,0,0,0,0,3.89,43.5
192012,1920,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.42,0,4.275,0,0,0,0,72.7,76.14,0,0,0,0,3.47,36.6
19202,1920,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.45,0,2,0,0,0,0,29.125,49.3125,0,0,0,0,4.14,30.5
19203,1920,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.57,0,1.9,0,0,0,0,28.3,47.7,0,0,0,0,3.03,42.4
19204,1920,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.55,0,2.25,0,0,0,0,32.375,49.8375,0,0,0,0,4.8,49.7
19205,1920,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.39375,0,2.15625,0,0,0,0,42.75,57.1375,0,0,0,0,1.95,57.7
19206,1920,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.365,0,2.475,0,0,0,0,47,63.43,0,0,0,0,5.4,69.5
19207,1920,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.471428571,0,3.357142857,0,0,0,0,50,70.4,0,0,0,0,4.84,72.4
19208,1920,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.3125,0,4.03125,0,0,0,0,57.75,78.7375,0,0,0,0,6.96,73
19209,1920,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.36875,0,2.83125,0,0,0,0,58,66.9625,0,0,0,0,3.23,67.1
19211,1921,1,85,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,18,4,22,0.53125,0,2.875,3.3,16,1.4,0,46,58.7375,4.5,0,0,0,2.35,34.9
192110,1921,10,125,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.6,29,6.7,35.7,0.7,0,1.5,3.5,23,1.7,0,32,45.7,2.8,0,0,0,1.1,55.2
192111,1921,11,140,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.1,33,7.3,40.3,0.4,0,1.5,3.9,28,1.7,0,32,45.7,1.8,0,0,0,4.42,45.9
192112,1921,12,93,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,21,5,26,0.6125,0,2.9125,2.8,23,1.2,0,47.625,63.4,3.3,0,0,0,2.59,35.5
19212,1921,2,86,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.3,18,4.1,22.1,0.49375,0,2.875,2.5,16,1.3,0,42.25,56.5875,2.9,0,0,0,2.98,36.8
19213,1921,3,80,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.7,16,3.9,19.9,0.55,0,2.25,2.1,16,1.2,0,45,60,2.9,0,0,0,2.42,52.8
19214,1921,4,94,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.1,21,4.8,25.8,0.475,0,3.08125,2.9,17,1.5,0,55.25,69.825,2.3,0,0,0,3.15,56.9
19215,1921,5,83,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.2,18,4,22,0.6125,0,2.275,2.2,15,1.6,0,39.375,54.2875,2.9,0,0,0,5.49,60.6
19216,1921,6,95,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,23,4.9,27.9,0.54,0,2.875,2.5,16,1.3,0,62.1,78.42,2.5,0,0,0,2.5,71.7
19217,1921,7,118,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.4,27,6.1,33.1,0.6125,0,3.21875,3,25,1.3,0,63.5,87.3125,3,0,0,0,4.49,77.1
19218,1921,8,115,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.9,25,5.9,30.9,0.56875,0,3.175,3.6,22,1,0,65.3,84.61,2.5,0,0,0,3.75,70.8
19219,1921,9,123,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.3,29,7.3,36.3,0.44,0,1.5,3.6,23,1.5,0,32,45.7,1.4,0,0,0,3.61,71.9
19221,1922,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.585,0,2.85,0,0,0,0,50.2,58.99,0,0,0,0,4.11,29.5
192210,1922,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,31.4,9.6,41,0.25,0,4.8,0,21.1,0,8,81,0,0,0,0,63,1.95,57.8
192211,1922,11,152,FALSE,FALSE,FALSE,FALSE,FALSE,55,0,33.6,0,0,0.21,0,4.7,0,17.1,0,8,97,117,0,0,0,49,0.66,45.4
192212,1922,12,189,FALSE,FALSE,FALSE,FALSE,FALSE,53,0,36.5,6.2,42.7,0.25,0,5.9,0,24.7,0,7.9,104,118,0,0,0,38,3.86,35.6
19222,1922,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.73125,0,2.7875,0,0,0,0,43.14285714,55.9,0,0,0,0,3.28,36.3
19223,1922,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.675,0,2.71875,0,0,0,0,36,49.49,0,0,0,0,4.77,43.4
19224,1922,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.73125,0,3.3125,0,0,0,0,50.75,65.175,0,0,0,0,1.85,52.9
19225,1922,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.335,0,2.3,0,0,0,0,54.4,65.78,0,0,0,0,3.22,64
19226,1922,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.58125,0,3.625,0,0,0,0,65,65.7125,0,0,0,0,5.18,72.3
19227,1922,7,107,FALSE,FALSE,FALSE,FALSE,FALSE,36,0,33.6,4.6,38.2,0.5,0,5.0125,0,19.7,0,0,69.875,73.2125,0,0,0,80,6.06,74.3
19228,1922,8,121,FALSE,FALSE,FALSE,FALSE,FALSE,71,0,27,3.3,30.3,0,0,0,0,16.8,0,0,0,0,0,0,0,77,3.23,71.2
19229,1922,9,127,FALSE,FALSE,FALSE,FALSE,FALSE,43,0,27,5.8,32.8,0,0,0,0,20.2,0,8,0,0,0,0,0,74,2.71,68
19231,1923,1,124,FALSE,FALSE,FALSE,FALSE,FALSE,39,0,26.4,6.2,32.6,0.44,0,3.8,0,29.7,0,7.6,97,91,0,0,0,35,4.27,34.1
192310,1923,10,108,FALSE,FALSE,FALSE,FALSE,FALSE,38,0,28,5.8,33.8,0.63,0,4.4,0,22.5,0,7.8,89,100,0,0,0,61,2.4,54.3
192311,1923,11,125,FALSE,FALSE,FALSE,FALSE,FALSE,43,0,34,4.9,38.9,0.67,0,6.1,0,15.7,0,7.8,85,79,0,0,0,47,2.65,43
192312,1923,12,115,FALSE,FALSE,FALSE,FALSE,FALSE,26,0,26,4.2,30.2,0.55,0,5.4,0,22.7,0,7.4,55,74,0,0,0,43,3.62,43.1
19232,1923,2,100,FALSE,FALSE,FALSE,FALSE,FALSE,30,0,17.7,3.4,21.1,0.57,0,2.8,0,23.8,0,7.4,52,58,0,0,0,34,2.91,29.8
19233,1923,3,90,FALSE,FALSE,FALSE,FALSE,FALSE,29,0,17.3,3.6,20.9,0.53,0,3.2,0,20.4,0,7.4,38,58,0,0,0,41,4.28,42.5
19234,1923,4,88,FALSE,FALSE,FALSE,FALSE,FALSE,26,0,18.5,3,21.5,0.63,0,3.2,0,0,0,7.2,41,53,0,0,0,52,4.17,50.5
19235,1923,5,138,FALSE,FALSE,FALSE,FALSE,FALSE,42,0,21.2,2.4,23.6,0.65,0,3.5,0,18.4,0,7.7,56,63,0,0,0,64,1.97,60.3
19236,1923,6,109,FALSE,FALSE,FALSE,FALSE,FALSE,37,0,24.2,4.7,28.9,0.55,0,3.8,0,20,0,7.6,76,79,0,0,0,76,3.09,73
19237,1923,7,100,FALSE,FALSE,FALSE,FALSE,FALSE,32,0,27.8,3.9,31.7,0.33,0,5,0,24.3,0,7.9,81,83,0,0,0,79,4.66,73.5
19238,1923,8,94,FALSE,FALSE,FALSE,FALSE,FALSE,30,0,27.7,6,33.7,0.53,0,3.9,0,24,0,7.6,71,84,0,0,0,77,3.16,72.3
19239,1923,9,120,FALSE,FALSE,FALSE,FALSE,FALSE,40,0,25.4,4.3,29.7,0.66,0,3.3,0,27.2,0,7.6,70,80,0,0,0,72,3.58,67.6
19241,1924,1,88,FALSE,FALSE,FALSE,FALSE,FALSE,26,0,17.2,1.4,18.6,0.5,0,4,0,20.4,0,7.3,39,51,0,0,0,36,4.22,32.8
192410,1924,10,118,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,28,2.9,30.9,0.6,0,4.8,0,21.2,0,7.8,76,80,0,0,0,60,0.42,55.4
192411,1924,11,119,FALSE,FALSE,FALSE,FALSE,FALSE,47,0,30,3.1,33.1,0.54,0,5.2,0,22.7,0,7.8,93,97,0,0,0,49,1.82,43.6
192412,1924,12,122,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,28.4,3.1,31.5,0.65,0,5.4,0,14.3,0,7.6,74,82,0,0,0,37,2.35,34.4
19242,1924,2,84,FALSE,FALSE,FALSE,FALSE,FALSE,22,0,17.2,3.4,20.6,0.55,0,4.1,0,22.2,0,7.4,43,60,0,0,0,35,3.59,31.4
19243,1924,3,78,FALSE,FALSE,FALSE,FALSE,FALSE,22,0,17.2,3.3,20.5,0.65,0,2.9,0,19.9,0,7.2,35,41,0,0,0,40,5.04,39.9
19244,1924,4,81,FALSE,FALSE,FALSE,FALSE,FALSE,27,0,15.9,1.5,17.4,0.66,0,2.6,0,23.2,0,7.4,43,52,0,0,0,51,4.97,48.9
19245,1924,5,86,FALSE,FALSE,FALSE,FALSE,FALSE,29,0,19.5,1.8,21.3,0.57,0,3.2,0,22.7,0,7.5,49,59,0,0,0,61,6.63,57.9
19246,1924,6,91,FALSE,FALSE,FALSE,FALSE,FALSE,30,0,20.4,1.6,22,0.55,0,4.1,0,23.6,0,7.5,52,67,0,0,0,71,5.26,68.8
19247,1924,7,108,FALSE,FALSE,FALSE,FALSE,FALSE,38,0,24.1,2.5,26.6,0.62,0,4.3,0,24.7,0,7.8,68,75,0,0,0,77,2.45,72.5
19248,1924,8,123,FALSE,FALSE,FALSE,FALSE,FALSE,46,0,28,4.1,32.1,0.57,0,5.5,0,18.6,0,7.7,85,99,0,0,0,78,4.06,72.9
19249,1924,9,137,FALSE,FALSE,FALSE,FALSE,FALSE,50,0,33.2,4.8,38,0.67,0,6,0,0,0,7.9,97,110,0,0,0,69,6.28,62.3
19251,1925,1,115,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,26,1.9,27.9,0.64,0,4.9,0,15.2,0,7.9,63,71,0,0,0,34,4.76,30.3
192510,1925,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.5,0,5.6,0,0,0,7.8,0,88,0,0,0,58,5.53,50.5
192511,1925,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.59,0,3.7,0,0,0,7.4,0,62,0,0,0,42,3.17,42
192512,1925,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.59,0,4.8,0,0,0,7.8,0,59,0,0,0,38,1.87,34.6
19252,1925,2,94,FALSE,FALSE,FALSE,FALSE,FALSE,35,0,19.5,1.3,20.8,0.61,0,3.7,0,17,0,0,38,43,0,0,0,35,1.61,39.9
19253,1925,3,102,FALSE,FALSE,FALSE,FALSE,FALSE,42,0,18.5,1.4,19.9,0.53,0,4.4,0,20.7,0,7.7,54,54,0,0,0,45,2.28,44
19254,1925,4,100,FALSE,FALSE,FALSE,FALSE,FALSE,44,0,20,1.1,21.1,0.58,0,4.7,0,21.4,0,7.8,52,64,0,0,0,56,2.5,54.1
19255,1925,5,104,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,19.6,1.3,20.9,0.45,0,3.6,0,22.2,0,7.5,44,47,0,0,0,63,1.99,58
19256,1925,6,104,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,25.2,4.3,29.5,0.51,0,5.4,0,24.4,0,7.9,74,78,0,0,0,77,2.4,74.8
19257,1925,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.5,0,5.9,0,0,0,7.7,0,83,0,0,0,78,5.24,74.2
19258,1925,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.45,0,5.6,0,0,0,7.9,0,85,0,0,0,72,2.41,71.2
19259,1925,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.4,0,5.4,0,0,0,7.9,0,91,0,0,0,68,1.85,70.8
19261,1926,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.56,0,4.4,0,0,0,7.4,0,59,0,0,0,34,3.24,31.6
192610,1926,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,55.3
192611,1926,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,42.1
192612,1926,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,31.4
19262,1926,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.55,0,3,0,0,0,7.3,0,44,0,0,0,34,4.16,33.3
19263,1926,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.58,0,4.2,0,0,0,7.4,0,51,0,0,0,38,2.24,37.2
19264,1926,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.64,0,4.6,0,0,0,7.5,0,50,0,0,0,50,1.73,48.8
19265,1926,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.64,0,4.8,0,0,0,7.8,0,75,0,0,0,65,1.99,61.2
19266,1926,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.64,0,5.7,0,0,0,7.9,0,83,0,0,0,71,2.7,66.9
19267,1926,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,74.4
19268,1926,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,74.4
19269,1926,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,67.2
19271,1927,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,31.9
192710,1927,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,58.1
192711,1927,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,48.9
192712,1927,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,36.4
19272,1927,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,39
19273,1927,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,44.6
19274,1927,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,48.8
19275,1927,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,60.9
19276,1927,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,66.2
19277,1927,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,73.6
19278,1927,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,68
19279,1927,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,67.2
19281,1928,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,33.6
192810,1928,10,137,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,28,1.1,29.1,0.65,0,5.2,0,21,0,0,73,74,0,0,0,0,1.03,57.2
192811,1928,11,140,FALSE,FALSE,FALSE,FALSE,FALSE,44,0,29,1.6,30.6,0.8,0,5.2,0,18,0,0,0,0,0,0,0,0,1.94,46.1
192812,1928,12,120,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,24,1,25,0.85,0,6,0,21,0,0,0,65,0,0,0,0,1.56,36.3
19282,1928,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,34.5
19283,1928,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,40.9
19284,1928,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89,48.8
19285,1928,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,59.7
19286,1928,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,68.4
19287,1928,7,144,FALSE,FALSE,FALSE,FALSE,FALSE,42,0,20,1,21,0,0,5,0,18,0,0,56,53,0,0,0,0,4.39,75.1
19288,1928,8,213,FALSE,FALSE,FALSE,FALSE,FALSE,112,0,24.8,1.31,26.11,0.6,0,5.2,0,16.4,0,0,63,66,0,0,0,0,9.22,75.1
19289,1928,9,136,FALSE,FALSE,FALSE,FALSE,FALSE,54,0,24,2.1,26.1,0.65,0,5.1,0,20.5,0,0,68,68,0,0,0,0,4.61,62.5
19291,1929,1,120,FALSE,FALSE,FALSE,FALSE,FALSE,31,0,18,1.3,19.3,0.85,0,5.2,0,22,0,0,0,0,0,0,0,0,2.78,32
192910,1929,10,131,FALSE,FALSE,FALSE,FALSE,FALSE,43,0,23,1.1,24.1,0.8,0,5.2,0,17,0,7.7,55,62,16,0,0,57,5.62,52.9
192911,1929,11,127,FALSE,FALSE,FALSE,FALSE,FALSE,40,0,20,1,21,0.9,0,5,0,13,0,7.5,55,62,16,0,0,57,2.67,45
192912,1929,12,120,FALSE,FALSE,FALSE,FALSE,FALSE,40,0,23,1,24,0.85,0,5.2,0,18,0,7.6,58,60,19,0,0,35,2.45,36.2
19292,1929,2,124,FALSE,FALSE,FALSE,FALSE,FALSE,39,0,17,2.1,19.1,0.85,0,5.4,0,24,0,0,0,0,0,0,0,0,3.72,31.8
19293,1929,3,136,FALSE,FALSE,FALSE,FALSE,FALSE,30,0,14,2.1,16.1,0.8,0,5.4,0,24,0,0,41,44,0,0,0,0,3.19,47.2
19294,1929,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,54.3
19295,1929,5,112,FALSE,FALSE,FALSE,FALSE,FALSE,36,0,18,1.3,19.3,0.8,0,5.3,0,21,0,0,0,0,0,0,0,0,3.22,61.3
19296,1929,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,69.7
19297,1929,7,140,FALSE,FALSE,FALSE,FALSE,FALSE,31,0,32,1.1,33.1,1,0,5.2,0,21.4,0,8,80,84,17,0,0,78,1.83,73.8
19298,1929,8,160,FALSE,FALSE,FALSE,FALSE,FALSE,56,0,32,4.4,36.4,0.9,0,4.8,0,26.2,0,8.2,93,101,18,0,0,75,2.73,70.9
19299,1929,9,186,FALSE,FALSE,FALSE,FALSE,FALSE,52,0,34,1.3,35.3,0.85,0,5.2,0,30.3,0,8.2,90,91,21,0,0,72,3.71,67.6
19301,1930,1,100,FALSE,FALSE,FALSE,FALSE,FALSE,34,0,21,1.2,22.2,0.85,0,5.3,0,16.4,0,7.5,51,57,19,0,0,37,2.77,33.2
193010,1930,10,192,FALSE,FALSE,FALSE,FALSE,FALSE,56,6,40,3.1,43.1,0.95,0,4.8,0,28,0,8.2,86,113,21,0,0,58,0.75,53.4
193011,1930,11,202,FALSE,FALSE,FALSE,FALSE,FALSE,74,5,43,4.8,47.8,0.9,0,5,0,27,0,8,104,127,15,0,0,44,1.21,43.7
193012,1930,12,222,FALSE,FALSE,FALSE,FALSE,FALSE,68,5.5,44,3.5,47.5,0.9,0,5,0,28,0,8,117,130,17,0,0,38,2.72,32.5
19302,1930,2,120,FALSE,FALSE,FALSE,FALSE,FALSE,46,0,20,1.6,21.6,0.85,0,5.2,0,19,0,7.5,45,50,19,0,0,37,2.15,38.3
19303,1930,3,136,FALSE,FALSE,FALSE,FALSE,FALSE,40,0,19,1.6,20.6,1.1,0,5.3,0,19,0,7.5,44,53,23,0,0,41,2.19,41.4
19304,1930,4,132,FALSE,FALSE,FALSE,FALSE,FALSE,27,0,20,1,21,0.9,0,5,0,13,0,7.7,47,52,13,0,0,52,2.56,49.5
19305,1930,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,7.9,62,75,14,0,0,69,2.12,64.1
19306,1930,6,150,FALSE,FALSE,FALSE,FALSE,FALSE,50,0,32,1.6,33.6,0.9,0,5,0,24,0,7.8,76,87,19,0,0,76,3.4,71.4
19307,1930,7,150,FALSE,FALSE,FALSE,FALSE,FALSE,44,8.8,33,1.5,34.5,0.9,0,5,0,26,0,8.2,79,90,18,0,0,85,1.47,76.4
19308,1930,8,202,FALSE,FALSE,FALSE,FALSE,FALSE,48,8,36,2.8,38.8,1,0,4.5,0,27,0,8.2,84,84,18,0,0,75,1.07,73.3
19309,1930,9,178,FALSE,FALSE,FALSE,FALSE,FALSE,50,8,36,4.3,40.3,0.9,0,5,0,26,0,8.2,88,107,21,0,0,70,1.36,72.3
19311,1931,1,265,FALSE,FALSE,FALSE,FALSE,FALSE,58,10,33,1,34,0.9,0,5,0,26,0,7.6,77,82,27,0,0,34,1.73,33.9
